"rfid","sex","coatcolor"
"933000320047626","M","ALBINO"
"933000320047639","M","BLACKHOOD"
"933000320047770","M","ALBINO"
"933000320047771","M","BLACK"
"933000320047754","M","BLACK"
"933000320047760","M","BROWNHOOD"
"933000320047759","M","BROWN"
"933000320047768","M","ALBINO"
"933000320047762","M","BROWN"
"933000320047779","M","BLACK"
"933000320047799","M","BLACKHOOD"
"933000320047780","M","BROWN"
"933000320047777","M","BLACK"
"933000320047790","M","ALBINO"
"933000320047784","M","ALBINO"
"933000320047791","M","BLACKHOOD"
"933000320047786","M","BROWNHOOD"
"933000320047785","M","BROWN"
"933000320047798","M","BLACKHOOD"
"933000320046890","M","BROWN"
"933000320046896","M","ALBINO"
"933000320046876","M","BLACKHOOD"
"933000320046883","M","BLACKHOOD"
"933000320046882","M","BLACK"
"933000320046897","M","BLACKHOOD"
"933000320046880","M","ALBINO"
"933000320046884","M","ALBINO"
"933000320046900","M","BROWNHOOD"
"933000320046881","M","BLACK"
"933000320046878","M","BROWN"
"933000320047079","M","ALBINO"
"933000320047087","M","BROWNHOOD"
"933000320047095","M","BLACK"
"933000320047098","M","BLACKHOOD"
"933000320047076","M","BROWNHOOD"
"933000320047083","M","BLACK"
"933000320047246","M","BROWN"
"933000320047237","M","BROWNHOOD"
"933000320047227","M","BLACK"
"933000320047086","M","BLACKHOOD"
"933000320047247","M","BLACK"
"933000320046986","M","BROWN"
"933000320047250","M","BLACKHOOD"
"933000320047242","M","BROWNHOOD"
"933000320047244","M","BLACK"
"933000320047226","M","BROWNHOOD"
"933000320047632","F","BLACKHOOD"
"933000320047633","F","BLACK"
"933000320047634","F","BLACKHOOD"
"933000320047640","F","BLACK"
"933000320047636","F","ALBINO"
"933000320047635","F","BLACKHOOD"
"933000320047753","F","BLACK"
"933000320047752","F","BROWN"
"933000320047758","F","BROWN"
"933000320047767","F","BLACKHOOD"
"933000320047757","F","BROWNHOOD"
"933000320047769","F","BLACKHOOD"
"933000320047755","F","BLACK"
"933000320047775","F","BLACKHOOD"
"933000320047782","F","BLACKHOOD"
"933000320047800","F","BROWN"
"933000320047795","F","BLACKHOOD"
"933000320047797","F","ALBINO"
"933000320047781","F","ALBINO"
"933000320047776","F","BLACKHOOD"
"933000320047788","F","BROWNHOOD"
"933000320047783","F","BROWN"
"933000320046898","F","BROWN"
"933000320046885","F","BROWN"
"933000320046877","F","BROWN"
"933000320046899","F","BLACK"
"933000320046889","F","BROWNHOOD"
"933000320046893","F","BLACK"
"933000320046895","F","BLACKHOOD"
"933000320046894","F","BROWNHOOD"
"933000320046892","F","ALBINO"
"933000320046888","F","BROWNHOOD"
"933000320047097","F","BLACK"
"933000320047092","F","BROWN"
"933000320047082","F","ALBINO"
"933000320047089","F","BROWNHOOD"
"933000320047091","F","BROWN"
"933000320047081","F","BROWNHOOD"
"933000320047099","F","BLACKHOOD"
"933000320047080","F","BROWN"
"933000320047228","F","BLACK"
"933000320047249","F","BROWNHOOD"
"933000320047088","F","BROWNHOOD"
"933000320047231","F","BLACKHOOD"
"933000320047229","F","BLACK"
"933000320047233","F","BROWN"
"933000320047241","F","BLACKHOOD"
"933000320047238","F","BROWNHOOD"
"933000320047243","F","BLACK"
"933000320047234","F","BROWNHOOD"
"933000320047968","M","BROWNHOOD"
"933000320047958","M","ALBINO"
"933000320047963","M","BLACKHOOD"
"933000320047959","M","BROWNHOOD"
"933000320047975","M","BLACKHOOD"
"933000320047973","M","BLACK"
"933000320047706","M","ALBINO"
"933000320047713","M","BLACKHOOD"
"933000320047717","M","ALBINO"
"933000320047705","M","BLACKHOOD"
"933000320047701","M","BROWNHOOD"
"933000320047716","M","BROWNHOOD"
"933000320047723","M","BLACK"
"933000320047709","M","BROWN"
"933000320047724","M","BLACKHOOD"
"933000320047703","M","BROWNHOOD"
"933000320047712","M","ALBINO"
"933000320047711","M","BROWN"
"933000320047544","M","BLACKHOOD"
"933000320047543","M","BROWN"
"933000320047533","M","BLACKHOOD"
"933000320047549","M","BROWN"
"933000320047542","M","BLACKHOOD"
"933000320047545","M","BROWNHOOD"
"933000320047527","M","BROWNHOOD"
"933000320047530","M","BLACKHOOD"
"933000320047540","M","BLACK"
"933000320047535","M","BROWNHOOD"
"933000320047370","M","BROWN"
"933000320047357","M","BROWNHOOD"
"933000320047352","M","BROWN"
"933000320047354","M","BROWNHOOD"
"933000320047686","M","ALBINO"
"933000320047351","M","BROWN"
"933000320047694","M","ALBINO"
"933000320047695","M","BROWN"
"933000320047690","M","BROWN"
"933000320047689","M","BLACK"
"933000320047679","M","ALBINO"
"933000320047688","M","BLACK"
"933000320047836","M","BLACKHOOD"
"933000320047829","M","BROWNHOOD"
"933000320047847","M","BLACK"
"933000320047837","M","BLACK"
"933000320047834","M","BROWN"
"933000320047849","M","BROWNHOOD"
"933000320047840","M","BLACKHOOD"
"933000320047832","M","BLACK"
"933000320047833","M","BROWN"
"933000320047843","M","BLACKHOOD"
"933000320047539","F","BROWN"
"933000320047954","F","BROWNHOOD"
"933000320047964","F","BLACKHOOD"
"933000320047960","F","BROWNHOOD"
"933000320047951","F","BROWNHOOD"
"933000320047974","F","BLACK"
"933000320047957","F","ALBINO"
"933000320047962","F","BLACKHOOD"
"933000320047718","F","BROWNHOOD"
"933000320047708","F","BLACKHOOD"
"933000320047719","F","BROWNHOOD"
"933000320047702","F","ALBINO"
"933000320047725","F","BLACK"
"933000320047714","F","BROWN"
"933000320047704","F","BLACKHOOD"
"933000320047720","F","BROWN"
"933000320047715","F","BLACK"
"933000320047534","F","BROWN"
"933000320047537","F","BROWNHOOD"
"933000320047546","F","BROWN"
"933000320047835","F","BROWN"
"933000320047831","F","BROWNHOOD"
"933000320047532","F","BROWNHOOD"
"933000320047526","F","ALBINO"
"933000320047538","F","BROWNHOOD"
"933000320047531","F","BLACKHOOD"
"933000320047359","F","BROWNHOOD"
"933000320047374","F","BROWNHOOD"
"933000320047356","F","BROWN"
"933000320047363","F","BROWNHOOD"
"933000320047372","F","BROWN"
"933000320047373","F","BROWNHOOD"
"933000320047355","F","BLACK"
"933000320047367","F","BROWNHOOD"
"933000320047696","F","ALBINO"
"933000320047685","F","BROWNHOOD"
"933000320047684","F","BROWN"
"933000320047698","F","BLACK"
"933000320047691","F","BLACK"
"933000320047677","F","BROWN"
"933000320047842","F","BROWN"
"933000320047841","F","ALBINO"
"933000320047850","F","BROWN"
"933000320047846","F","BLACK"
"933000320047844","F","BROWN"
"933000320047826","F","BLACKHOOD"
"933000320047830","F","BLACK"
"933000320047839","F","BLACKHOOD"
"933000320047827","F","ALBINO"
"933000320047838","F","BLACKHOOD"
"933000320187236","M","ALBINO"
"933000320186971","M","BROWNHOOD"
"933000320186982","M","BROWN"
"933000320187153","M","ALBINO"
"933000320186893","F","BLACK"
"933000320187219","F","ALBINO"
"933000320187160","M","BROWN"
"933000320187000","M","BLACK"
"933000320187370","F","ALBINO"
"933000320187360","F","BLACKHOOD"
"933000320187352","M","BROWN"
"933000320187354","M","BROWNHOOD"
"933000320186973","M","ALBINO"
"933000320187249","M","BROWNHOOD"
"933000320187356","F","BLACK"
"933000320187337","F","BROWNHOOD"
"933000320187361","F","BLACKHOOD"
"933000320187368","F","ALBINO"
"933000320187259","M","BLACK"
"933000320187199","M","BLACKHOOD"
"933000320186984","M","ALBINO"
"933000320187157","M","BLACK"
"933000320187188","F","ALBINO"
"933000320187270","F","BLACK"
"933000320187217","M","BROWN"
"933000320187207","M","BROWNHOOD"
"933000320187162","F","BROWNHOOD"
"933000320186985","F","ALBINO"
"933000320186884","M","ALBINO"
"933000320187260","M","BROWNHOOD"
"933000320187189","M","BROWN"
"933000320187187","M","BROWNHOOD"
"933000320187097","F","ALBINO"
"933000320187155","F","BROWNHOOD"
"933000320187194","F","BLACK"
"933000320187261","F","BLACKHOOD"
"933000320186879","M","ALBINO"
"933000320186892","M","BROWN"
"933000320187251","F","BLACK"
"933000320187191","F","ALBINO"
"933000320187127","M","BROWN"
"933000320186961","M","BROWNHOOD"
"933000320187348","F","BROWN"
"933000320187149","F","BROWNHOOD"
"933000320186976","F","BLACKHOOD"
"933000320187154","F","ALBINO"
"933000320187096","M","BLACK"
"933000320186992","M","BLACKHOOD"
"933000320187358","F","BROWNHOOD"
"933000320187367","F","BLACKHOOD"
"933000320187245","F","BLACKHOOD"
"933000320187239","F","BLACK"
"933000320187363","M","ALBINO"
"933000320187375","M","BLACKHOOD"
"933000320187355","M","ALBINO"
"933000320187344","M","BROWNHOOD"
"933000320186981","F","BROWN"
"933000320187175","F","BLACK"
"933000320187369","M","ALBINO"
"933000320187364","M","BLACKHOOD"
"933000320187209","F","BLACKHOOD"
"933000320187085","F","ALBINO"
"933000320186889","M","ALBINO"
"933000320187374","M","BROWNHOOD"
"933000320186969","F","BROWNHOOD"
"933000320187240","F","BROWN"
"933000320187321","M","BROWNHOOD"
"933000320187192","M","ALBINO"
"933000320187090","F","BLACKHOOD"
"933000320186896","F","BROWNHOOD"
"933000320186876","F","ALBINO"
"933000320187203","F","BROWNHOOD"
"933000320187159","M","BLACKHOOD"
"933000320187165","M","BROWNHOOD"
"933000320187223","M","BLACKHOOD"
"933000320187076","M","ALBINO"
"933000320187372","F","BROWN"
"933000320187190","F","BLACKHOOD"
"933000320187269","F","BLACKHOOD"
"933000320187373","F","BROWNHOOD"
"933000320186962","F","BROWN"
"933000320186970","F","BLACKHOOD"
"933000320187212","M","BLACK"
"933000320187079","M","BROWN"
"933000320187214","F","BROWN"
"933000320186891","F","BLACKHOOD"
"933000320186968","M","BLACK"
"933000320187131","M","BROWNHOOD"
"933000320187366","M","BLACKHOOD"
"933000320187362","M","ALBINO"
"933000320187233","M","BROWNHOOD"
"933000320187232","M","BROWN"
"933000320187173","F","BROWNHOOD"
"933000320186979","F","BLACK"
"933000320187365","F","BROWNHOOD"
"933000320187345","F","ALBINO"
"933000320187141","F","BROWNHOOD"
"933000320186958","F","BLACK"
"933000320187302","M","BLACK"
"933000320187371","M","BROWNHOOD"
"933000120124705","M","BLACK"
"933000120124701","F","BLACKHOOD"
"933000120117334","F","BLACK"
"933000120117343","F","BLACKHOOD"
"933000120117355","F","BLACK"
"933000120117346","F","BLACKHOOD"
"933000120124699","F","BROWNHOOD"
"933000120124700","F","BROWN"
"933000120124697","F","BROWNHOOD"
"933000120124702","F","BROWN"
"933000120124704","F","BROWNHOOD"
"933000120117306","F","BROWN"
"933000120124703","F","BLACK"
"933000120117312","F","BROWNHOOD"
"933000120117311","F","BLACKHOOD"
"933000120117329","F","BROWNHOOD"
"933000120117323","F","BLACK"
"933000120117310","F","BLACKHOOD"
"933000120117309","F","BLACKHOOD"
"933000120117342","F","BROWN"
"933000120117333","F","BLACK"
"933000120117347","F","BROWN"
"933000120117349","F","BROWNHOOD"
"933000120117340","F","BLACK"
"933000120117351","F","BROWN"
"933000120117341","F","ALBINO"
"933000120117352","M","BROWN"
"933000120117335","M","BROWNHOOD"
"933000120117338","M","BLACKHOOD"
"933000120117344","M","BROWN"
"933000120117332","M","BLACK"
"933000120117339","M","ALBINO"
"933000120117350","M","BLACK"
"933000120117331","M","BROWN"
"933000120117336","M","BLACK"
"933000120124696","M","BROWNHOOD"
"933000120124698","M","BROWNHOOD"
"933000120117318","M","BROWN"
"933000120117321","M","BROWN"
"933000120117320","M","BROWNHOOD"
"933000120117325","M","BROWNHOOD"
"933000120117307","M","BLACKHOOD"
"933000120117322","M","BROWNHOOD"
"933000120117324","M","BROWN"
"933000120117308","M","BROWN"
"933000120117326","M","ALBINO"
"933000120117348","M","BLACK"
"933000120117327","M","ALBINO"
"933000120117345","M","BROWN"
"933000120117330","M","BLACKHOOD"
"933000120117315","M","BROWNHOOD"
"933000120138305","F","ALBINO"
"933000120138296","F","BROWNHOOD"
"933000120138304","F","BROWN"
"933000120138286","F","BROWNHOOD"
"933000120138300","F","BLACK"
"933000120138327","F","BROWNHOOD"
"933000120138308","F","BLACKHOOD"
"933000120138309","F","BLACK"
"933000120138318","F","BROWN"
"933000120138275","F","BROWN"
"933000120138269","F","ALBINO"
"933000120138256","F","BROWN"
"933000120138267","F","BROWN"
"933000120138264","F","ALBINO"
"933000120138278","F","BROWNHOOD"
"933000120138276","F","BLACKHOOD"
"933000120138257","F","BROWN"
"933000120138279","F","BROWNHOOD"
"933000120138271","F","BROWNHOOD"
"933000120138352","F","BROWNHOOD"
"933000120138337","F","BROWNHOOD"
"933000120138353","F","BROWN"
"933000120138340","F","BROWNHOOD"
"933000120138331","F","BLACK"
"933000120138335","F","BLACKHOOD"
"933000120138341","F","ALBINO"
"933000120138338","F","BROWN"
"933000120138343","F","BROWN"
"933000120138354","F","BROWNHOOD"
"933000120138351","F","ALBINO"
"933000120138350","F","BROWNHOOD"
"933000120138316","F","BLACKHOOD"
"933000120138306","F","BROWNHOOD"
"933000120138293","F","BLACK"
"933000120138285","F","BROWN"
"933000120138295","F","ALBINO"
"933000120138287","F","BLACK"
"933000120138262","M","BROWN"
"933000120138307","M","BROWNHOOD"
"933000120138313","M","ALBINO"
"933000120138315","M","BLACK"
"933000120138277","M","BLACK"
"933000120138274","M","BLACK"
"933000120138270","M","ALBINO"
"933000120138263","M","ALBINO"
"933000120138261","M","BROWN"
"933000120138259","M","BROWNHOOD"
"933000120138273","M","BROWNHOOD"
"933000120138266","M","BLACKHOOD"
"933000120138265","M","BROWN"
"933000120138268","M","BROWN"
"933000120138260","M","BLACK"
"933000120138258","M","BROWNHOOD"
"933000120138349","M","ALBINO"
"933000120138347","M","BROWN"
"933000120138336","M","BLACK"
"933000120138280","M","BROWNHOOD"
"933000120138345","M","BROWNHOOD"
"933000120138355","M","BROWNHOOD"
"933000120138344","M","BROWN"
"933000120138334","M","BROWNHOOD"
"933000120138332","M","BLACK"
"933000120138342","M","BLACKHOOD"
"933000120138346","M","ALBINO"
"933000120138339","M","BROWNHOOD"
"933000120138348","M","ALBINO"
"933000120138333","M","BROWNHOOD"
"933000120138322","M","BROWNHOOD"
"933000120138321","M","BLACKHOOD"
"933000120138330","M","BLACKHOOD"
"933000120138324","M","BROWNHOOD"
"933000120138289","M","BLACK"
"933000120138288","M","BROWN"
"933000120138283","M","ALBINO"
"933000120138291","M","BLACKHOOD"
"933000120138302","M","ALBINO"
"933000120138281","M","BROWNHOOD"
"933000120138298","M","BROWN"
"933000120138294","M","BROWNHOOD"
"933000120138292","M","BROWN"
"933000120138301","M","BROWN"
"933000120138326","M","BLACK"
"933000120138317","M","BROWN"
"933000120138645","M","ALBINO"
"933000120138638","M","ALBINO"
"933000120138647","F","BLACKHOOD"
"933000120138652","F","ALBINO"
"933000120138639","M","BROWN"
"933000120138644","F","BROWN"
"933000120138631","F","BROWNHOOD"
"933000120138655","M","ALBINO"
"933000120138636","M","BROWNHOOD"
"933000120138648","F","BROWNHOOD"
"933000120138642","F","BROWNHOOD"
"933000120138653","M","BROWN"
"933000120138635","M","BLACKHOOD"
"933000120138634","F","BROWN"
"933000120138633","F","BROWNHOOD"
"933000120138643","M","BLACK"
"933000120138640","M","BLACKHOOD"
"933000120138632","F","ALBINO"
"933000120138650","F","BLACK"
"933000120138649","M","ALBINO"
"933000120138646","M","ALBINO"
"933000120138654","F","ALBINO"
"933000120138637","F","ALBINO"
"933000120138392","M","BLACK"
"933000120138382","M","BROWNHOOD"
"933000120138579","F","BLACK"
"933000120138561","F","BROWNHOOD"
"933000120138563","M","BROWN"
"933000120138576","M","BROWN"
"933000120138578","F","BROWN"
"933000120138568","F","BROWN"
"933000120138577","M","BLACK"
"933000120138569","M","BLACKHOOD"
"933000120138559","F","ALBINO"
"933000120138556","F","BROWNHOOD"
"933000120138557","M","ALBINO"
"933000120138573","M","BLACKHOOD"
"933000120138571","F","ALBINO"
"933000120138574","F","BLACKHOOD"
"933000120138575","M","BLACK"
"933000120138558","M","BLACKHOOD"
"933000120138562","F","ALBINO"
"933000120138567","F","BLACKHOOD"
"933000120138564","M","BLACKHOOD"
"933000120138580","M","BROWNHOOD"
"933000120138565","F","BROWNHOOD"
"933000120138384","M","BROWNHOOD"
"933000120138570","F","BLACK"
"933000120138397","M","BLACKHOOD"
"933000120138388","F","BLACKHOOD"
"933000120138385","M","BROWNHOOD"
"933000120138381","F","BROWN"
"933000120138394","M","BROWNHOOD"
"933000120138400","F","BROWNHOOD"
"933000120138389","M","BROWN"
"933000120138403","F","BROWN"
"933000120138395","M","BROWNHOOD"
"933000120138386","F","BROWN"
"933000120138401","M","BROWN"
"933000120138398","F","BROWN"
"933000120138393","M","BROWNHOOD"
"933000120138387","F","ALBINO"
"933000120138405","F","ALBINO"
"933000120138399","M","BLACKHOOD"
"933000120138390","F","BLACKHOOD"
"933000120138404","M","BROWNHOOD"
"933000120138396","F","BROWNHOOD"
"933000120138383","M","BROWN"
"933000120138402","M","BLACK"
"933000120138391","F","BLACK"
"933000120138660","F","BROWN"
"933000120138671","M","BLACKHOOD"
"933000120138662","M","BROWN"
"933000120138675","F","BROWN"
"933000120138674","F","BROWNHOOD"
"933000120138661","M","ALBINO"
"933000120138665","M","ALBINO"
"933000120138680","F","BLACK"
"933000120138672","F","BLACK"
"933000120138669","M","BROWN"
"933000120138677","F","BLACKHOOD"
"933000120138657","M","BLACK"
"933000120138670","M","BLACKHOOD"
"933000120138666","F","BROWN"
"933000120138676","M","BROWN"
"933000120138663","F","BROWNHOOD"
"933000120138658","M","BROWNHOOD"
"933000120138678","F","BROWNHOOD"
"933000120138668","M","BLACKHOOD"
"933000120138664","F","BLACKHOOD"
"933000120138667","M","BROWNHOOD"
"933000120138659","F","BROWNHOOD"
"933000120138656","M","BLACKHOOD"
"933000120138679","F","BLACKHOOD"
"933000120138673","M","ALBINO"
"933000120138591","F","ALBINO"
"933000120138600","M","BLACK"
"933000120138605","F","ALBINO"
"933000120138587","M","BROWN"
"933000120138596","F","BLACK"
"933000120138598","M","BROWNHOOD"
"933000120138588","F","BROWNHOOD"
"933000120138603","M","BROWN"
"933000120138585","F","BROWN"
"933000120138584","M","BLACK"
"933000120138583","F","BLACK"
"933000120138601","M","BLACK"
"933000120138602","F","BLACK"
"933000120138581","F","BROWN"
"933000120138597","F","ALBINO"
"933000120138595","M","BLACK"
"933000120138586","F","BROWN"
"933000120138592","M","BLACKHOOD"
"933000120138604","F","ALBINO"
"933000120138599","M","BLACK"
"933000120138582","F","BLACKHOOD"
